mp	ds	type	p	chr
14796283.2133072	6.30860665466338e-10	BREAKPOINTS	0.980703125	chrX
15105741.5097847	3.57496392313354e-10	BREAKPOINTS	0.98517578125	chrX
15415199.8062622	1.85218127515376e-10	BREAKPOINTS	0.98916015625	chrX
15724658.1027397	8.7663858655014e-11	BREAKPOINTS	0.9930078125	chrX
16034116.3992172	3.7936955563104e-11	BREAKPOINTS	0.99681640625	chrX
16343574.6956947	1.52910220868537e-11	BREAKPOINTS	1	chrX
16653032.9921722	6.71301267766836e-12	BREAKPOINTS	1	chrX
16962491.2886497	5.8853778570265e-12	BREAKPOINTS	1	chrX
17271949.5851272	1.1730609361761e-11	BREAKPOINTS	1	chrX
17581407.8816047	2.76685011683274e-11	BREAKPOINTS	0.99783203125	chrX
17890866.1780822	6.15830113264384e-11	BREAKPOINTS	0.99431640625	chrX
18200324.4745597	1.25578535002527e-10	BREAKPOINTS	0.9909375	chrX
18509782.7710372	2.34055064316664e-10	BREAKPOINTS	0.9874609375	chrX
18819241.0675147	3.9880193276296e-10	BREAKPOINTS	0.984296875	chrX
19128699.3639922	6.21174572565043e-10	BREAKPOINTS	0.98080078125	chrX
19438157.6604697	8.83963594450825e-10	BREAKPOINTS	0.9771875	chrX
19747615.9569472	1.14682067489222e-09	BREAKPOINTS	0.972578125	chrX
20057074.2534247	1.35068054744349e-09	BREAKPOINTS	0.96904296875	chrX
20366532.5499022	1.44633895666684e-09	BREAKPOINTS	0.96677734375	chrX
20675990.8463796	1.41022755327689e-09	BREAKPOINTS	0.96755859375	chrX
20985449.1428571	1.25365481538244e-09	BREAKPOINTS	0.9707421875	chrX
21294907.4393346	1.01713770979379e-09	BREAKPOINTS	0.975078125	chrX
21604365.7358121	7.53649156175406e-10	BREAKPOINTS	0.9790625	chrX
21913824.0322896	5.1006437826018e-10	BREAKPOINTS	0.98263671875	chrX
22223282.3287671	3.15228444326263e-10	BREAKPOINTS	0.98607421875	chrX
22532740.6252446	1.77774092978291e-10	BREAKPOINTS	0.9894921875	chrX
22842198.9217221	9.13933190066034e-11	BREAKPOINTS	0.99291015625	chrX
23151657.2181996	4.27830498097844e-11	BREAKPOINTS	0.9962890625	chrX
23461115.5146771	1.82315039472838e-11	BREAKPOINTS	0.9997265625	chrX
23770573.8111546	7.1395008968014e-12	BREAKPOINTS	1	chrX
24080032.1076321	2.83965476880859e-12	BREAKPOINTS	1	chrX
24389490.4041096	2.00240827997351e-12	BREAKPOINTS	1	chrX
24698948.7005871	3.84485040079248e-12	BREAKPOINTS	1	chrX
25008406.9970646	9.85862228078083e-12	BREAKPOINTS	1	chrX
25317865.2935421	2.42612070346272e-11	BREAKPOINTS	0.99833984375	chrX
25627323.5900196	5.49126400645426e-11	BREAKPOINTS	0.9948046875	chrX
25936781.8864971	1.13904911662456e-10	BREAKPOINTS	0.9912890625	chrX
26246240.1829746	2.18388548076556e-10	BREAKPOINTS	0.9879296875	chrX
26555698.4794521	3.81605580202236e-10	BREAKPOINTS	0.9844921875	chrX
26865156.7759296	6.03855817842392e-10	BREAKPOINTS	0.98119140625	chrX
27174615.072407	8.6648074729796e-10	BREAKPOINTS	0.97740234375	chrX
27484073.3688845	1.12897195412734e-09	BREAKPOINTS	0.972890625	chrX
27793531.665362	1.33745329650482e-09	BREAKPOINTS	0.9692578125	chrX
28102989.9618395	1.44229591438328e-09	BREAKPOINTS	0.96685546875	chrX
28412448.258317	1.41712556908595e-09	BREAKPOINTS	0.96740234375	chrX
28721906.5547945	1.26936108845869e-09	BREAKPOINTS	0.97048828125	chrX
29031364.851272	1.0366878711254e-09	BREAKPOINTS	0.97474609375	chrX
29340823.1477495	7.71738772919007e-10	BREAKPOINTS	0.97876953125	chrX
29650281.444227	5.23299159890923e-10	BREAKPOINTS	0.98251953125	chrX
29959739.7407045	3.22881012561434e-10	BREAKPOINTS	0.98599609375	chrX
30269198.037182	1.81052660176931e-10	BREAKPOINTS	0.98943359375	chrX
30578656.3336595	9.21390303664807e-11	BREAKPOINTS	0.9928515625	chrX
30888114.630137	4.24968888492072e-11	BREAKPOINTS	0.99634765625	chrX
31197572.9266145	1.77406537539457e-11	BREAKPOINTS	0.99990234375	chrX
31507031.223092	6.69505221917956e-12	BREAKPOINTS	1	chrX
31816489.5195695	2.28162629230844e-12	BREAKPOINTS	1	chrX
32125947.816047	7.01522537059237e-13	BREAKPOINTS	1	chrX
32435406.1125245	1.94451152688998e-13	BREAKPOINTS	1	chrX
32744864.409002	5.32141444966024e-14	BREAKPOINTS	1	chrX
33054322.7054795	1.34941778118742e-14	BREAKPOINTS	1	chrX
33363781.0019569	3.11614200228691e-15	BREAKPOINTS	1	chrX
33673239.2984344	6.52705675547349e-16	BREAKPOINTS	1	chrX
33982697.5949119	1.2360848518231e-16	BREAKPOINTS	1	chrX
34292155.8913894	2.11124661273249e-17	BREAKPOINTS	1	chrX
34601614.1878669	3.24643528200849e-18	BREAKPOINTS	1	chrX
34911072.4843444	4.48850477641623e-19	BREAKPOINTS	1	chrX
35220530.7808219	5.57525555360165e-20	BREAKPOINTS	1	chrX
35529989.0772994	6.21950591062068e-21	BREAKPOINTS	1	chrX
35839447.3737769	6.22127612735017e-22	BREAKPOINTS	1	chrX
36148905.6702544	5.45472904965113e-23	BREAKPOINTS	1	chrX
36458363.9667319	4.84596286835793e-24	BREAKPOINTS	1	chrX
36767822.2632094	2.46884417637242e-24	BREAKPOINTS	1	chrX
37077280.5596869	1.66546837142458e-24	BREAKPOINTS	1	chrX
37386738.8561644	0	BREAKPOINTS	1	chrX
37696197.1526419	0	BREAKPOINTS	1	chrX
38005655.4491194	0	BREAKPOINTS	1	chrX
38315113.7455969	0	BREAKPOINTS	1	chrX
38624572.0420744	0	BREAKPOINTS	1	chrX
38934030.3385519	0	BREAKPOINTS	1	chrX
39243488.6350294	0	BREAKPOINTS	1	chrX
39552946.9315068	9.43363024681062e-24	BREAKPOINTS	1	chrX
39862405.2279843	1.15434890874708e-22	BREAKPOINTS	1	chrX
40171863.5244618	1.2725563705989e-21	BREAKPOINTS	1	chrX
40481321.8209393	1.25723342236577e-20	BREAKPOINTS	1	chrX
40790780.1174168	1.11848456008974e-19	BREAKPOINTS	1	chrX
41100238.4138943	8.96603770119614e-19	BREAKPOINTS	1	chrX
41409696.7103718	6.4774030431605e-18	BREAKPOINTS	1	chrX
41719155.0068493	4.21879443461763e-17	BREAKPOINTS	1	chrX
42028613.3033268	2.47858347997848e-16	BREAKPOINTS	1	chrX
42338071.5998043	1.31456573730287e-15	BREAKPOINTS	1	chrX
42647529.8962818	6.30051286990525e-15	BREAKPOINTS	1	chrX
42956988.1927593	2.73255981333786e-14	BREAKPOINTS	1	chrX
43266446.4892368	1.07422630299562e-13	BREAKPOINTS	1	chrX
43575904.7857143	3.83560600867972e-13	BREAKPOINTS	1	chrX
43885363.0821918	1.24679011629688e-12	BREAKPOINTS	1	chrX
44194821.3786693	3.69886455882795e-12	BREAKPOINTS	1	chrX
44504279.6751468	1.004080980223e-11	BREAKPOINTS	1	chrX
44813737.9716243	2.49993884203522e-11	BREAKPOINTS	0.99822265625	chrX
45123196.2681018	5.72034908031892e-11	BREAKPOINTS	0.99458984375	chrX
45432654.5645793	1.21390056548028e-10	BREAKPOINTS	0.99107421875	chrX
45742112.8610568	2.38930759685112e-10	BREAKPOINTS	0.987421875	chrX
46051571.1575342	4.28848316818807e-10	BREAKPOINTS	0.983671875	chrX
46361029.4540117	7.04103986279857e-10	BREAKPOINTS	0.97955078125	chrX
46670487.7504892	1.06116272708278e-09	BREAKPOINTS	0.97435546875	chrX
46979946.0469667	1.47349897033603e-09	BREAKPOINTS	0.96619140625	chrX
47289404.3434442	1.89238862598139e-09	BREAKPOINTS	0.9540625	chrX
47598862.6399217	2.25719639476449e-09	BREAKPOINTS	0.93896484375	chrX
47908320.9363992	2.51457995873939e-09	BREAKPOINTS	0.92578125	chrX
48217779.2328767	2.64535279730883e-09	BREAKPOINTS	0.918125	chrX
48527237.5293542	2.70013200689416e-09	BREAKPOINTS	0.91455078125	chrX
48836695.8258317	2.84792560006869e-09	BREAKPOINTS	0.90490234375	chrX
49146154.1223092	3.43959557593556e-09	BREAKPOINTS	0.856015625	chrX
49455612.4187867	5.07347943077563e-09	BREAKPOINTS	0.65275390625	chrX
49765070.7152642	8.62092028848108e-09	BREAKPOINTS	0.18021484375	chrX
50074529.0117417	1.51368040216875e-08	BREAKPOINTS	0.00257812499999999	chrX
50383987.3082192	2.55759343254673e-08	BREAKPOINTS	0	chrX
50693445.6046967	4.03001830649236e-08	BREAKPOINTS	0	chrX
51002903.9011742	5.85070191255319e-08	BREAKPOINTS	0	chrX
51312362.1976517	7.78791979696721e-08	BREAKPOINTS	0	chrX
51621820.4941292	9.48106853110315e-08	BREAKPOINTS	0	chrX
51931278.7906067	1.050897897129e-07	BREAKPOINTS	0	chrX
52240737.0870842	1.05933832616519e-07	BREAKPOINTS	0	chrX
52550195.3835616	9.73952708215261e-08	BREAKPOINTS	0	chrX
52859653.6800391	8.17686862218646e-08	BREAKPOINTS	0	chrX
53169111.9765166	6.27448630035041e-08	BREAKPOINTS	0	chrX
53478570.2729941	4.40288884510206e-08	BREAKPOINTS	0	chrX
53788028.5694716	2.82548670269796e-08	BREAKPOINTS	0	chrX
54097486.8659491	1.65758892944127e-08	BREAKPOINTS	0.000917968750000053	chrX
54406945.1624266	8.88399768289952e-09	BREAKPOINTS	0.15548828125	chrX
54716403.4589041	4.35068637531228e-09	BREAKPOINTS	0.75474609375	chrX
55025861.7553816	1.96110153882811e-09	BREAKPOINTS	0.9515625	chrX
55335320.0518591	8.57031292673495e-10	BREAKPOINTS	0.97751953125	chrX
55644778.3483366	4.65790570486038e-10	BREAKPOINTS	0.98310546875	chrX
55954236.6448141	4.85252149385451e-10	BREAKPOINTS	0.98294921875	chrX
56263694.9412916	8.07922155585357e-10	BREAKPOINTS	0.97814453125	chrX
56573153.2377691	1.43524408681945e-09	BREAKPOINTS	0.96697265625	chrX
56882611.5342466	2.39878973226431e-09	BREAKPOINTS	0.931953125	chrX
57192069.8307241	3.69004322000117e-09	BREAKPOINTS	0.83111328125	chrX
57501528.1272016	5.20562626983242e-09	BREAKPOINTS	0.6337109375	chrX
57810986.4236791	6.72672991872403e-09	BREAKPOINTS	0.403671875	chrX
58120444.7201566	7.95299524881622e-09	BREAKPOINTS	0.249453125	chrX
58429903.0166341	8.55963794812082e-09	BREAKPOINTS	0.1863671875	chrX
58739361.3131115	8.40378944211682e-09	BREAKPOINTS	0.20158203125	chrX
59048819.609589	7.55034342724884e-09	BREAKPOINTS	0.2966015625	chrX
59358277.9060665	6.2366077536291e-09	BREAKPOINTS	0.476328125	chrX
59667736.202544	4.79308102530658e-09	BREAKPOINTS	0.69314453125	chrX
59977194.4990215	3.54277642739271e-09	BREAKPOINTS	0.8459765625	chrX
60286652.795499	2.72854252371551e-09	BREAKPOINTS	0.91275390625	chrX
60596111.0919765	2.48191929913368e-09	BREAKPOINTS	0.927421875	chrX
60905569.388454	2.81973848992357e-09	BREAKPOINTS	0.9069921875	chrX
61215027.6849315	3.64895232768983e-09	BREAKPOINTS	0.83529296875	chrX
61524485.981409	4.77476090353179e-09	BREAKPOINTS	0.695703125	chrX
61833944.2778865	5.92441659766034e-09	BREAKPOINTS	0.5240234375	chrX
62143402.574364	6.80081877560215e-09	BREAKPOINTS	0.3930859375	chrX
62452860.8708415	7.16193761265789e-09	BREAKPOINTS	0.3451953125	chrX
62762319.167319	6.89764986465923e-09	BREAKPOINTS	0.379453125	chrX
63071777.4637965	6.06562026989301e-09	BREAKPOINTS	0.5022265625	chrX
63381235.760274	4.86395319705949e-09	BREAKPOINTS	0.68337890625	chrX
63690694.0567515	3.55204816835215e-09	BREAKPOINTS	0.84498046875	chrX
64000152.353229	2.35919309676181e-09	BREAKPOINTS	0.9338671875	chrX
64309610.6497065	1.42320444782566e-09	BREAKPOINTS	0.9672265625	chrX
64619068.946184	7.79266464235649e-10	BREAKPOINTS	0.9786328125	chrX
64928527.2426614	3.95651282710261e-10	BREAKPOINTS	0.9843359375	chrX
65237985.5391389	1.84349670895068e-10	BREAKPOINTS	0.98921875	chrX
65547443.8356164	7.87846775956246e-11	BREAKPOINTS	0.99345703125	chrX
65856902.1320939	3.0844160710618e-11	BREAKPOINTS	0.99755859375	chrX
66166360.4285714	1.10424745725279e-11	BREAKPOINTS	1	chrX
66475818.7250489	3.60756380347969e-12	BREAKPOINTS	1	chrX
66785277.0215264	1.07315231196874e-12	BREAKPOINTS	1	chrX
67094735.3180039	2.90060462266222e-13	BREAKPOINTS	1	chrX
67404193.6144814	7.11252666686844e-14	BREAKPOINTS	1	chrX
67713651.9109589	1.59678791897044e-14	BREAKPOINTS	1	chrX
68023110.2074364	4.20968065985634e-15	BREAKPOINTS	1	chrX
68332568.5039139	5.67474613297865e-15	BREAKPOINTS	1	chrX
68642026.8003914	2.25770908553084e-14	BREAKPOINTS	1	chrX
68951485.0968689	8.96602830298218e-14	BREAKPOINTS	1	chrX
69260943.3933464	3.24028423096441e-13	BREAKPOINTS	1	chrX
69570401.6898239	1.06407281078582e-12	BREAKPOINTS	1	chrX
69879859.9863014	3.18224169940409e-12	BREAKPOINTS	1	chrX
70189318.2827789	8.68714569798537e-12	BREAKPOINTS	1	chrX
70498776.5792564	2.16915908988138e-11	BREAKPOINTS	0.99876953125	chrX
70808234.8757339	4.96167482084417e-11	BREAKPOINTS	0.9951953125	chrX
71117693.1722113	1.04645162762901e-10	BREAKPOINTS	0.9918359375	chrX
71427151.4686888	2.03780460661409e-10	BREAKPOINTS	0.98833984375	chrX
71736609.7651663	3.59111221529564e-10	BREAKPOINTS	0.9851171875	chrX
72046068.0616438	5.7343280564693e-10	BREAKPOINTS	0.98181640625	chrX
72355526.3581213	8.30854272723193e-10	BREAKPOINTS	0.97783203125	chrX
72664984.6545988	1.09387325428444e-09	BREAKPOINTS	0.97369140625	chrX
72974442.9510763	1.31036239768746e-09	BREAKPOINTS	0.96970703125	chrX
73283901.2475538	1.4299050502529e-09	BREAKPOINTS	0.96712890625	chrX
73593359.5440313	1.42267149337557e-09	BREAKPOINTS	0.96724609375	chrX
73902817.8405088	1.29127014829721e-09	BREAKPOINTS	0.970078125	chrX
74212276.1369863	1.06929694349377e-09	BREAKPOINTS	0.97416015625	chrX
74521734.4334638	8.07643824246849e-10	BREAKPOINTS	0.97814453125	chrX
74831192.7299413	5.56019421858024e-10	BREAKPOINTS	0.98205078125	chrX
75140651.0264188	3.48568992718634e-10	BREAKPOINTS	0.98546875	chrX
75450109.3228963	1.98752643662306e-10	BREAKPOINTS	0.988515625	chrX
75759567.6193738	1.02948746305357e-10	BREAKPOINTS	0.991875	chrX
76069025.9158513	4.83808521201608e-11	BREAKPOINTS	0.995390625	chrX
76378484.2123288	2.06045227395219e-11	BREAKPOINTS	0.99892578125	chrX
76687942.5088063	7.94387165385661e-12	BREAKPOINTS	1	chrX
76997400.8052838	2.77005533076513e-12	BREAKPOINTS	1	chrX
77306859.1017613	8.72975013500864e-13	BREAKPOINTS	1	chrX
77616317.3982387	2.59582915735811e-13	BREAKPOINTS	1	chrX
77925775.6947162	7.37243221443574e-14	BREAKPOINTS	1	chrX
78235233.9911937	1.91615664148789e-14	BREAKPOINTS	1	chrX
78544692.2876712	4.54050656879684e-15	BREAKPOINTS	1	chrX
78854150.5841487	9.77668944689285e-16	BREAKPOINTS	1	chrX
79163608.8806262	1.9077183361483e-16	BREAKPOINTS	1	chrX
79473067.1771037	3.36639322222504e-17	BREAKPOINTS	1	chrX
79782525.4735812	5.36979871204432e-18	BREAKPOINTS	1	chrX
80091983.7700587	8.28935275909266e-19	BREAKPOINTS	1	chrX
80401442.0665362	5.77341348406903e-19	BREAKPOINTS	1	chrX
80710900.3630137	3.53317203075445e-18	BREAKPOINTS	1	chrX
81020358.6594912	2.33704934556218e-17	BREAKPOINTS	1	chrX
81329816.9559687	1.39672868311692e-16	BREAKPOINTS	1	chrX
81639275.2524462	7.52697014507864e-16	BREAKPOINTS	1	chrX
81948733.5489237	3.66278083257676e-15	BREAKPOINTS	1	chrX
82258191.8454012	1.6124896948417e-14	BREAKPOINTS	1	chrX
82567650.1418787	6.43684565903476e-14	BREAKPOINTS	1	chrX
82877108.4383562	2.33615173272274e-13	BREAKPOINTS	1	chrX
83186566.7348337	7.7313778797985e-13	BREAKPOINTS	1	chrX
83496025.0313112	2.34008744024584e-12	BREAKPOINTS	1	chrX
83805483.3277887	6.49516926282594e-12	BREAKPOINTS	1	chrX
84114941.6242661	1.70851222778907e-11	BREAKPOINTS	1	chrX
84424399.9207436	4.11611715934573e-11	BREAKPOINTS	0.99658203125	chrX
84733858.2172211	8.96875403022343e-11	BREAKPOINTS	0.99296875	chrX
85043316.5136986	1.76957840521232e-10	BREAKPOINTS	0.98951171875	chrX
85352774.8101761	3.16572056140392e-10	BREAKPOINTS	0.98607421875	chrX
85662233.1066536	5.14218642579138e-10	BREAKPOINTS	0.98259765625	chrX
85971691.4031311	7.59471098024236e-10	BREAKPOINTS	0.97896484375	chrX
86281149.6996086	1.02129360419113e-09	BREAKPOINTS	0.975	chrX
86590607.9960861	1.25194213764345e-09	BREAKPOINTS	0.97076171875	chrX
86900066.2925636	1.40030752654603e-09	BREAKPOINTS	0.96779296875	chrX
87209524.5890411	1.43006674366534e-09	BREAKPOINTS	0.96712890625	chrX
87518982.8855186	1.33413107721533e-09	BREAKPOINTS	0.969296875	chrX
87828441.1819961	1.13800373351592e-09	BREAKPOINTS	0.97271484375	chrX
88137899.4784736	8.90551700381708e-10	BREAKPOINTS	0.97708984375	chrX
88447357.7749511	6.47557667476199e-10	BREAKPOINTS	0.98033203125	chrX
88756816.0714286	4.5664409644446e-10	BREAKPOINTS	0.98318359375	chrX
89066274.3679061	3.49805307156289e-10	BREAKPOINTS	0.985390625	chrX
89375732.6643836	3.43935614508889e-10	BREAKPOINTS	0.98552734375	chrX
89685190.9608611	4.4477076782748e-10	BREAKPOINTS	0.98333984375	chrX
89994649.2573386	6.48868081265898e-10	BREAKPOINTS	0.98029296875	chrX
90304107.5538161	9.41661577845799e-10	BREAKPOINTS	0.976328125	chrX
90613565.8502935	1.2948827421336e-09	BREAKPOINTS	0.97001953125	chrX
90923024.146771	1.6597380734135e-09	BREAKPOINTS	0.96162109375	chrX
91232482.4432485	1.98682287752925e-09	BREAKPOINTS	0.95068359375	chrX
91541940.739726	2.23161175481089e-09	BREAKPOINTS	0.94013671875	chrX
91851399.0362035	2.36176612109689e-09	BREAKPOINTS	0.9337890625	chrX
92160857.332681	2.36058232834748e-09	BREAKPOINTS	0.93380859375	chrX
92470315.6291585	2.22811061210379e-09	BREAKPOINTS	0.94025390625	chrX
92779773.925636	1.98157563206512e-09	BREAKPOINTS	0.9508203125	chrX
93089232.2221135	1.65435134488807e-09	BREAKPOINTS	0.961796875	chrX
93398690.518591	1.29142715857556e-09	BREAKPOINTS	0.970078125	chrX
93708148.8150685	9.41042448079701e-10	BREAKPOINTS	0.97634765625	chrX
94017607.111546	6.4546715847186e-10	BREAKPOINTS	0.980390625	chrX
94327065.4080235	4.35547508168572e-10	BREAKPOINTS	0.98353515625	chrX
94636523.704501	3.31799611251753e-10	BREAKPOINTS	0.98587890625	chrX
94945982.0009785	3.50547478420562e-10	BREAKPOINTS	0.98537109375	chrX
95255440.297456	5.09716502481453e-10	BREAKPOINTS	0.98263671875	chrX
95564898.5939335	8.27995522005819e-10	BREAKPOINTS	0.97783203125	chrX
95874356.890411	1.31410729236864e-09	BREAKPOINTS	0.96962890625	chrX
96183815.1868885	1.94896892832359e-09	BREAKPOINTS	0.951953125	chrX
96493273.483366	2.67003508704277e-09	BREAKPOINTS	0.91669921875	chrX
96802731.7798434	3.36852836378113e-09	BREAKPOINTS	0.86251953125	chrX
97112190.0763209	3.90258085491948e-09	BREAKPOINTS	0.8090234375	chrX
97421648.3727984	4.1713944623323e-09	BREAKPOINTS	0.776484375	chrX
97731106.6692759	4.14015849846995e-09	BREAKPOINTS	0.78044921875	chrX
98040564.9657534	3.85361947998025e-09	BREAKPOINTS	0.8141015625	chrX
98350023.2622309	3.41579173930908e-09	BREAKPOINTS	0.85794921875	chrX
98659481.5587084	2.94679502719939e-09	BREAKPOINTS	0.89818359375	chrX
98968939.8551859	2.53795722509132e-09	BREAKPOINTS	0.92435546875	chrX
99278398.1516634	2.22579059199864e-09	BREAKPOINTS	0.94033203125	chrX
99587856.4481409	1.99486774486429e-09	BREAKPOINTS	0.9503125	chrX
99897314.7446184	1.80589117356977e-09	BREAKPOINTS	0.95705078125	chrX
100206773.041096	1.63632686647645e-09	BREAKPOINTS	0.96232421875	chrX
100516231.337573	1.5212160718124e-09	BREAKPOINTS	0.965234375	chrX
100825689.634051	1.5889149943557e-09	BREAKPOINTS	0.9636328125	chrX
101135147.930528	2.09220775880564e-09	BREAKPOINTS	0.946484375	chrX
101444606.227006	3.43012084299072e-09	BREAKPOINTS	0.85681640625	chrX
101754064.523483	6.1374597291317e-09	BREAKPOINTS	0.491328125	chrX
102063522.819961	1.0799068241597e-08	BREAKPOINTS	0.04896484375	chrX
102372981.116438	1.78488408428301e-08	BREAKPOINTS	0.000292968749999956	chrX
102682439.412916	2.72640666869533e-08	BREAKPOINTS	0	chrX
102991897.709393	3.82618784330397e-08	BREAKPOINTS	0	chrX
103301356.005871	4.91376496751164e-08	BREAKPOINTS	0	chrX
103610814.302348	5.74827557497685e-08	BREAKPOINTS	0	chrX
103920272.598826	6.13262126608951e-08	BREAKPOINTS	0	chrX
104229730.895303	5.97362411118918e-08	BREAKPOINTS	0	chrX
104539189.191781	5.31818486302902e-08	BREAKPOINTS	0	chrX
104848647.488258	4.3308014488162e-08	BREAKPOINTS	0	chrX
105158105.784736	3.2273590957031e-08	BREAKPOINTS	0	chrX
105467564.081213	2.20098000411871e-08	BREAKPOINTS	0	chrX
105777022.377691	1.37310658032657e-08	BREAKPOINTS	0.00701171874999995	chrX
106086480.674168	7.83016766724248e-09	BREAKPOINTS	0.2627734375	chrX
106395938.970646	4.07699205414838e-09	BREAKPOINTS	0.7881640625	chrX
106705397.267123	1.93572132384894e-09	BREAKPOINTS	0.952421875	chrX
107014855.563601	8.36888596271429e-10	BREAKPOINTS	0.97779296875	chrX
107324313.860078	3.29002200544123e-10	BREAKPOINTS	0.9859375	chrX
107633772.156556	1.17449000142934e-10	BREAKPOINTS	0.99123046875	chrX
107943230.453033	3.80260943011237e-11	BREAKPOINTS	0.99681640625	chrX
108252688.749511	1.11537031943763e-11	BREAKPOINTS	1	chrX
108562147.045988	2.96106868288182e-12	BREAKPOINTS	1	chrX
108871605.342466	7.10917239472776e-13	BREAKPOINTS	1	chrX
109181063.638943	1.54254159897104e-13	BREAKPOINTS	1	chrX
109490521.935421	3.02314149632769e-14	BREAKPOINTS	1	chrX
109799980.231898	6.02413278695394e-15	BREAKPOINTS	1	chrX
110109438.528376	1.15277899262458e-15	BREAKPOINTS	1	chrX
110418896.824853	1.9901919133958e-16	BREAKPOINTS	1	chrX
110728355.121331	3.09185462717484e-17	BREAKPOINTS	1	chrX
111037813.417808	4.31588814045091e-18	BREAKPOINTS	1	chrX
111347271.714286	5.40893374136396e-19	BREAKPOINTS	1	chrX
111656730.010763	6.08419367796686e-20	BREAKPOINTS	1	chrX
111966188.307241	6.14362155083306e-21	BREAKPOINTS	1	chrX
112275646.603718	5.59202505473403e-22	BREAKPOINTS	1	chrX
112585104.900196	4.62236127976458e-23	BREAKPOINTS	1	chrX
